mass1_source,mass2_source,ra,dec,redshift,snid,mej,costheta,mass1,mass2,chirp_mass,first_detection,distance
2.0465,1.1838,65.0182,-51.1484,0.1487,48031187,0.0400,0.2307,2.3509,1.3599,1.5451,1411805718,730.0887
1.7827,1.1309,226.0394,-34.1389,0.0589,78882061,0.0250,0.8392,1.8877,1.1975,1.3022,1396848055.5,272.3947
1.8240,1.0247,274.1458,-46.0080,0.0767,66356465,0.0400,-0.9482,1.9639,1.1033,1.2710,1459069893,359.3466
1.6792,1.0549,357.2227,-25.0667,0.1310,85700637,0.0250,-0.5041,1.8992,1.1931,1.3035,1447523343,636.1484
1.8941,1.1478,64.1353,-31.8696,0.0641,71166289,0.0300,0.4250,2.0156,1.2214,1.3575,1391398443,297.7935
1.7741,1.0639,15.9878,-5.4924,0.0313,5385288,0.0300,0.3048,1.8297,1.0972,1.2255,1475474755.5,142.0503
1.7344,1.3398,83.8396,-17.9529,0.0737,3824049,0.0100,-0.3005,1.8623,1.4386,1.4225,1455108318,344.6443
1.9923,1.1388,88.3568,-42.0807,0.1059,42256445,0.0400,-0.4517,2.2034,1.2594,1.4390,1393052530.5,506.0918
2.0340,1.2617,80.4525,-27.4348,0.1004,7528340,0.0300,-0.1908,2.2381,1.3883,1.5259,1416468618,477.7555
1.8674,1.0588,309.5615,-44.5378,0.1114,13955118,0.0400,-0.5269,2.0756,1.1768,1.3498,1412311293,534.2612
1.8500,1.1253,230.0643,-14.7247,0.1522,19841027,0.0300,-0.6125,2.1316,1.2966,1.4385,1401438393,748.8475
1.9985,1.1448,66.0474,-11.7609,0.0961,75752770,0.0400,-0.4291,2.1906,1.2549,1.4324,1448161218,456.2989
1.7775,1.0808,354.9238,-35.2590,0.1140,64404613,0.0300,-0.7655,1.9801,1.2039,1.3359,1445308330.5,547.3346
1.7904,1.1331,218.5125,-36.0134,0.1072,78442576,0.0250,-0.4534,1.9823,1.2546,1.3658,1434480993,512.6862
1.4521,1.0938,347.5213,-60.3917,0.0313,54516704,0.0100,-0.7601,1.4976,1.1281,1.1292,1479664480.5,142.0466
1.8159,1.0222,149.7834,-12.4729,0.0567,73713881,0.0400,-0.6266,1.9189,1.0802,1.2432,1393689393,262.1216
2.0195,1.2502,70.3562,-42.4889,0.0634,100371,0.0300,-0.9900,2.1474,1.3294,1.4625,1453417443,294.0764
1.7654,1.0615,221.3813,-10.0845,0.1700,21960491,0.0300,-0.7197,2.0655,1.2419,1.3854,1397103543,845.3565
2.0225,1.2427,4.3938,-15.0206,0.2394,62057932,0.0300,0.8480,2.5067,1.5402,1.7006,1475526393,1238.9388
1.9225,1.1707,227.5316,-9.4668,0.0386,70650142,0.0300,0.2659,1.9968,1.2159,1.3482,1462244755.5,176.2373
1.8824,1.0691,230.6411,-46.9555,0.1244,56346769,0.0400,-0.5754,2.1167,1.2022,1.3778,1461289293,601.6332
1.9923,1.1388,67.8288,-10.1379,0.1920,38278077,0.0400,0.8647,2.3749,1.3575,1.5510,1446912805.5,967.5163
1.8674,1.0588,191.7095,-14.3353,0.1177,56243307,0.0400,-0.1567,2.0872,1.1834,1.3573,1422496030.5,566.3833
1.8500,1.1253,222.0693,-34.5377,0.0703,20649443,0.0300,-0.0598,1.9801,1.2044,1.3362,1438614693,327.9785
1.9985,1.1448,304.4076,-6.8144,0.0743,72206056,0.0400,-0.0188,2.1470,1.2299,1.4039,1408732443,347.5889
1.8234,1.0191,132.8858,-57.8626,0.1509,5792825,0.0400,-0.9273,2.0985,1.1729,1.3544,1461062830.5,741.6831
1.8373,1.2401,325.3172,-17.3447,0.2554,24165253,0.0200,-0.8726,2.3066,1.5569,1.6434,1438265043,1333.3198
2.0433,1.2691,133.1226,0.6243,0.1882,78029173,0.0300,0.2371,2.4279,1.5080,1.6564,1449786280.5,946.2240
1.8111,1.1554,177.0880,-6.2066,0.1249,20852261,0.0250,-0.6554,2.0373,1.2997,1.4095,1420086618,604.0254
1.7623,1.1090,162.5511,-0.6608,0.0443,56137872,0.0250,-0.1539,1.8403,1.1581,1.2641,1421645193,202.7317
1.8159,1.0222,265.0454,-49.9487,0.1104,6448851,0.0400,0.1253,2.0163,1.1350,1.3063,1467638680.5,528.8022
1.7827,1.1309,48.8761,-27.4211,0.0312,68450653,0.0250,-0.1112,1.8383,1.1662,1.2681,1412859730.5,141.4779
1.7342,1.1465,18.6047,-47.2018,0.0324,49540250,0.0200,0.4205,1.7903,1.1836,1.2619,1438029468,146.9123
1.8152,1.1454,222.5298,-37.0042,0.1932,71946284,0.0250,0.0484,2.1659,1.3666,1.4899,1427935855.5,974.0695
1.6352,1.0249,241.2529,-37.9149,0.1014,18944777,0.0250,-0.1792,1.8010,1.1288,1.2345,1437269755.5,482.8921
1.8240,1.0247,334.2052,-40.0615,0.0622,3669087,0.0400,-0.6730,1.9374,1.0884,1.2538,1430631805.5,288.3224
1.8938,1.2199,308.3546,-4.2652,0.0367,32645359,0.0250,0.2233,1.9633,1.2647,1.3652,1471977580.5,167.2007
1.8373,1.2401,47.6674,-20.1893,0.1175,36093970,0.0200,0.4557,2.0532,1.3858,1.4628,1445229018,565.5295
1.7790,1.1750,1.2798,1.5805,0.0717,53300123,0.0200,-0.3326,1.9066,1.2593,1.3432,1444634680.5,334.8148
1.9555,1.1923,146.7539,-12.2100,0.2216,48888948,0.0300,0.7791,2.3889,1.4565,1.6140,1422695830.5,1135.3389
1.9770,1.2077,214.2220,-11.5093,0.0331,68573483,0.0300,0.8046,2.0425,1.2477,1.3814,1461740530.5,150.4438
1.9529,1.2053,62.1403,-34.5954,0.1008,26044971,0.0300,-0.3071,2.1497,1.3268,1.4618,1419740005.5,479.7550
1.8159,1.0222,30.4968,-51.3433,0.0826,33860814,0.0400,-0.5556,1.9658,1.1066,1.2736,1447540218,388.3120
1.6220,1.0690,28.4803,-0.8032,0.0920,44056047,0.0200,-0.9703,1.7712,1.1673,1.2463,1389155418,435.2094
1.9113,1.0870,211.6136,-27.1595,0.0305,75990692,0.0400,-0.8569,1.9696,1.1202,1.2830,1397339118,138.2177
1.7827,1.1309,185.4780,-12.2790,0.0653,86401169,0.0250,-0.9052,1.8991,1.2047,1.3100,1453390780.5,303.2724
1.8240,1.0247,312.0754,-32.9973,0.1088,34593291,0.0400,-0.6916,2.0223,1.1361,1.3088,1431083043,520.4643
1.6792,1.0549,337.7484,-31.5665,0.0770,41023070,0.0250,0.7264,1.8085,1.1361,1.2412,1403749255.5,360.7569
1.8824,1.0691,17.6815,-20.2814,0.1281,5344723,0.0400,0.6991,2.1236,1.2061,1.3823,1386972805.5,620.9769
1.9923,1.1388,358.2823,-45.7119,0.0392,42393918,0.0400,0.2056,2.0704,1.1834,1.3522,1431227155.5,178.8262
1.8687,1.0527,242.0490,-24.1265,0.0378,76533841,0.0400,-0.9893,1.9392,1.0924,1.2568,1461878905.5,172.1538
1.8938,1.2199,40.8661,-55.2489,0.0689,40770318,0.0250,-0.0210,2.0242,1.3039,1.4076,1437025743,320.8145
1.7775,1.0808,224.9082,-27.3824,0.0585,24062604,0.0300,0.7722,1.8814,1.1439,1.2693,1466703468,270.4342
2.0433,1.2691,34.6650,-22.3189,0.1100,40105152,0.0300,0.6792,2.2681,1.4087,1.5474,1385764555.5,526.9163
1.7790,1.1750,78.5701,-7.4589,0.0515,11510897,0.0200,-0.1526,1.8706,1.2355,1.3178,1411620768,237.0184
1.8159,1.0222,52.2432,-11.0095,0.0300,5440735,0.0400,-0.1181,1.8703,1.0528,1.2117,1476083268,135.7402
2.0465,1.1838,33.1262,-16.2023,0.0823,35172122,0.0400,-0.7402,2.2150,1.2813,1.4557,1385593105.5,387.1041
2.0195,1.2502,46.3601,-39.7492,0.0580,15850508,0.0300,0.0435,2.1367,1.3228,1.4552,1475568243,268.4039
1.5368,1.0006,195.7289,1.9798,0.0498,61799184,0.0200,-0.1377,1.6133,1.0504,1.1281,1453916268,229.0115
1.2137,1.0995,34.1106,-35.5091,0.0703,71830636,0.0050,0.7313,1.2990,1.1768,1.0761,1447101468,327.8669
1.7654,1.0615,260.7424,-16.7650,0.1856,31010454,0.0300,-0.7897,2.0931,1.2585,1.4039,1468010943,931.4240
1.6352,1.0249,341.7355,-28.5847,0.0553,83994585,0.0250,-0.8127,1.7256,1.0815,1.1829,1441981930.5,255.2075
1.6792,1.0549,341.6397,-19.0053,0.1268,64033874,0.0250,-0.3097,1.8922,1.1887,1.2986,1439712243,614.0046
2.0132,1.3025,78.2573,-23.1433,0.0772,77468377,0.0250,-0.9530,2.1686,1.4031,1.5114,1445123718,361.7770
1.6112,1.6092,17.4021,-18.3941,0.0595,36174439,0.0025,0.1875,1.7071,1.7049,1.4852,1386853330.5,275.3376
1.9985,1.1448,207.3084,-22.1789,0.1885,51232160,0.0400,0.5866,2.3753,1.3606,1.5531,1399545355.5,947.9192
1.7775,1.0808,36.0757,-22.1310,0.0834,63154104,0.0300,-0.6115,1.9257,1.1709,1.2992,1438876930.5,392.4746
1.8159,1.0222,72.6542,-31.8748,0.2311,5325992,0.0400,0.2841,2.2356,1.2584,1.4483,1447881768,1190.4870
1.7827,1.1309,11.5844,-19.0128,0.1175,72196882,0.0250,-0.5979,1.9923,1.2638,1.3743,1447569580.5,565.7734
1.7654,1.0615,7.3465,-31.3518,0.1183,12200849,0.0300,-0.3190,1.9743,1.1871,1.3242,1414852330.5,569.7832
1.8240,1.0247,138.7962,-34.1730,0.2772,24479865,0.0400,-0.7212,2.3295,1.3087,1.5076,1451262843,1463.4772
1.6792,1.0549,73.0644,-45.7872,0.1089,49970414,0.0250,0.5150,1.8621,1.1698,1.2780,1447195293,521.4081
2.0493,1.3905,110.9218,1.6228,0.1688,23447725,0.0200,0.2059,2.3953,1.6252,1.7112,1449953005.5,838.8483
1.8824,1.0691,109.4403,-56.6236,0.2222,84732189,0.0400,-0.6667,2.3007,1.3067,1.4975,1426538605.5,1138.9060
1.6395,1.0827,75.9633,-30.2835,0.0631,16342906,0.0200,-0.5118,1.7430,1.1510,1.2278,1478184205.5,292.8671
1.9923,1.1388,20.6336,-22.4838,0.1691,39017730,0.0400,0.3144,2.3291,1.3313,1.5212,1418127430.5,840.3448
1.7711,1.0703,26.4460,-21.5411,0.1318,57538926,0.0300,0.4010,2.0046,1.2114,1.3481,1479839305.5,640.3369
2.0527,1.1760,81.6989,-57.8564,0.1481,15870225,0.0400,-0.4655,2.3567,1.3502,1.5410,1417173318,726.6586
1.8938,1.2199,340.0250,-34.9582,0.0371,52228357,0.0250,-0.7852,1.9639,1.2651,1.3657,1434603168,168.7634
1.8159,1.0222,175.4536,-0.3228,0.0782,48840448,0.0400,0.3258,1.9579,1.1021,1.2684,1458553518,366.6842
2.0465,1.1838,136.1263,-21.1634,0.1191,23904270,0.0400,-0.5510,2.2902,1.3248,1.5052,1454073543,573.7087
1.7827,1.1309,144.4104,1.7549,0.1405,47776984,0.0250,-0.1574,2.0332,1.2898,1.4025,1389411243,686.1838
1.8240,1.0247,125.7608,-28.0655,0.1674,68150332,0.0400,0.9413,2.1293,1.1962,1.3780,1455404980.5,831.3219
1.8824,1.0691,34.2804,-20.2009,0.1270,26751310,0.0400,-0.3630,2.1215,1.2050,1.3809,1447791318,615.1944
1.9923,1.1388,37.7425,-30.6019,0.1760,81654734,0.0400,0.3185,2.3429,1.3392,1.5302,1475999905.5,878.3901
1.7711,1.0703,292.3765,-9.3504,0.0666,74271806,0.0300,-0.9552,1.8891,1.1416,1.2705,1439321755.5,310.0278
1.9354,1.5069,6.7994,-18.1457,0.1488,46537979,0.0100,0.7501,2.2233,1.7310,1.7052,1409660905.5,730.3331
2.0527,1.1760,208.8707,-26.4018,0.1128,59532841,0.0400,0.0481,2.2843,1.3087,1.4937,1396912518,541.3849
1.8200,1.0245,132.5571,-17.7277,0.1953,81581469,0.0400,-0.1696,2.1754,1.2245,1.4093,1450425505.5,985.6387
1.9298,1.0922,236.9417,-8.4312,0.0406,57147857,0.0400,0.9972,2.0081,1.1366,1.3047,1434607555.5,185.2680
1.5616,1.0120,62.0941,-8.5650,0.0717,65542524,0.0200,-0.1354,1.6736,1.0845,1.1674,1478568955.5,334.7857
1.8853,1.0664,200.8921,-15.3601,0.1579,72269562,0.0400,0.8216,2.1830,1.2348,1.4179,1456948030.5,779.3989
1.8687,1.0527,331.4680,-8.5097,0.1111,16743120,0.0400,0.6091,2.0763,1.1696,1.3456,1464427705.5,532.5638
1.8500,1.1253,103.8151,0.0113,0.0528,46376955,0.0300,0.5015,1.9476,1.1847,1.3143,1417916493,243.0186
1.9985,1.1448,210.1855,-30.5934,0.1445,28090231,0.0400,-0.7867,2.2873,1.3102,1.4956,1458021618,707.5107
1.8938,1.2199,162.8491,-5.8513,0.0913,30817566,0.0250,-0.5501,2.0667,1.3313,1.4371,1457927793,431.9039
1.7904,1.1331,257.3356,-6.3176,0.1646,26260915,0.0250,0.4507,2.0850,1.3196,1.4365,1439159755.5,815.8855
1.6177,1.0114,65.7033,-45.0789,0.0768,54818506,0.0250,0.8789,1.7420,1.0892,1.1926,1390613755.5,359.9396
1.8111,1.1554,314.0459,-5.3502,0.1383,51659576,0.0250,-0.0163,2.0616,1.3152,1.4263,1472316430.5,674.5417
1.3044,1.2323,71.7658,3.6072,0.1158,77402521,0.0050,0.9082,1.4554,1.3751,1.2314,1448078868,556.8001
1.5662,1.0123,145.4030,0.5367,0.0833,72022883,0.0200,0.8166,1.6966,1.0966,1.1818,1430871768,391.9848
1.8159,1.0222,300.3029,-48.8823,0.0921,48290843,0.0400,-0.1115,1.9831,1.1163,1.2847,1462146543,435.7548
1.5582,1.2107,225.5103,-32.7387,0.0479,68267704,0.0100,-0.1708,1.6328,1.2686,1.2509,1460353743,219.8152
2.0465,1.1838,37.6763,-42.1517,0.1314,57746191,0.0400,0.7006,2.3154,1.3393,1.5217,1451062705.5,638.0172
1.7979,1.0033,78.0767,-44.4912,0.0807,60519894,0.0400,0.3041,1.9430,1.0842,1.2530,1458432355.5,378.9825
1.7827,1.1309,248.4075,0.5593,0.0781,27740186,0.0250,0.6731,1.9219,1.2192,1.3258,1468128393,366.0944
1.6564,1.1054,216.0029,-43.1770,0.1606,34493871,0.0200,0.6188,1.9224,1.2830,1.3616,1437946780.5,794.2634
1.8500,1.1253,305.0208,-9.4976,0.1111,41924218,0.0300,0.5729,2.0556,1.2503,1.3872,1475518630.5,532.6286
1.8373,1.2401,179.8505,-35.5971,0.1449,10781111,0.0200,0.4455,2.1035,1.4198,1.4987,1457397243,709.5767
1.8159,1.0222,345.6011,1.3133,0.1782,77026016,0.0400,-0.3986,2.1395,1.2044,1.3861,1469784505.5,890.7479
2.0465,1.1838,356.8106,-2.8033,0.1020,67415850,0.0400,-0.5881,2.2552,1.3045,1.4821,1408757418,485.7270
1.7827,1.1309,56.7725,1.7683,0.0864,38480771,0.0250,0.3632,1.9368,1.2287,1.3361,1442841543,407.6137
1.7342,1.1465,78.5949,-17.9086,0.1785,86603710,0.0200,0.9833,2.0437,1.3512,1.4405,1447958380.5,892.2549
1.8240,1.0247,19.9725,-57.0893,0.0709,69350200,0.0400,0.9243,1.9533,1.0973,1.2641,1436189755.5,330.8369
1.9244,1.2910,202.0413,-35.6751,0.0447,78234154,0.0200,0.0721,2.0104,1.3487,1.4278,1388792943,204.6855
1.6792,1.0549,206.6610,-45.2077,0.0551,85357014,0.0250,-0.4388,1.7717,1.1130,1.2159,1431613593,254.0176
2.0132,1.3025,199.2458,-37.9860,0.1515,79673068,0.0250,0.7345,2.3182,1.4998,1.6156,1422390730.5,744.9677
1.8941,1.1478,110.1105,2.9094,0.0606,1425131,0.0300,-0.9598,2.0089,1.2174,1.3530,1416579318,280.6834
1.9923,1.1388,127.6048,-8.7335,0.1984,40066170,0.0400,0.8674,2.3877,1.3648,1.5594,1451136280.5,1003.5468
1.7711,1.0703,314.4668,-45.2341,0.0862,71228165,0.0300,0.5697,1.9237,1.1625,1.2937,1469023105.5,406.2403
1.8687,1.0527,160.3617,-30.9065,0.1477,51815939,0.0400,-0.9162,2.1447,1.2082,1.3900,1458427630.5,724.8425
1.8938,1.2199,59.8593,-62.1473,0.0683,51441828,0.0250,0.9299,2.0231,1.3032,1.4068,1389194905.5,317.9534
1.8159,1.0222,55.9794,-19.2179,0.1114,56149941,0.0400,-0.6634,2.0181,1.1360,1.3074,1415389968,533.8136
2.0195,1.2502,126.4341,4.5382,0.1223,18008169,0.0300,0.1490,2.2665,1.4031,1.5436,1386622818,590.4546
1.9113,1.0870,163.4962,-32.3920,0.2830,82550889,0.0400,0.1882,2.4524,1.3947,1.5974,1389776418,1498.9651
1.7654,1.0615,108.2013,-26.0901,0.0443,50978007,0.0300,-0.0094,1.8436,1.1085,1.2365,1425624655.5,202.6899
2.0225,1.2427,348.2116,-16.3274,0.0352,53252725,0.0300,0.6788,2.0938,1.2865,1.4204,1413771993,160.3032
1.9225,1.1707,76.1172,-4.2615,0.1291,48997948,0.0300,-0.9585,2.1707,1.3218,1.4657,1386561055.5,626.0305
1.8941,1.1478,0.1800,-57.3993,0.1175,50008844,0.0300,0.6645,2.1167,1.2827,1.4256,1444726818,565.6680
1.6540,1.0225,329.9560,-24.2174,0.0601,20387736,0.0250,0.6532,1.7534,1.0839,1.1933,1407373668,278.2188
1.9162,1.2370,85.1374,-15.3336,0.0510,72906810,0.0250,-0.8753,2.0139,1.3001,1.4020,1455360093,234.5315
1.7665,1.1898,175.2939,-11.5145,0.0556,27574359,0.0200,-0.0231,1.8648,1.2560,1.3272,1455044193,256.8097
2.0019,1.2326,115.0570,3.6908,0.0351,58919332,0.0300,-0.7356,2.0722,1.2758,1.4073,1390190193,159.6315
1.5080,1.1386,338.2802,-19.9146,0.1702,23224011,0.0100,-0.6467,1.7647,1.3323,1.3322,1444508455.5,846.5531
1.8687,1.0527,199.4796,-49.0082,0.0413,34841255,0.0400,-0.0547,1.9458,1.0961,1.2611,1421574318,188.5826
1.2439,1.2063,296.8067,-20.8011,0.0265,45711612,0.0050,0.6903,1.2768,1.2382,1.0946,1429887955.5,119.7275
1.9985,1.1448,79.5622,-2.6648,0.0606,13724020,0.0400,0.2242,2.1196,1.2142,1.3859,1445526693,280.6791
1.8234,1.0191,62.8910,-19.3999,0.1177,4341014,0.0400,-0.3610,2.0380,1.1391,1.3154,1443357580.5,566.5660
1.8938,1.2199,345.8742,-55.1282,0.1013,29691117,0.0250,0.3654,2.0856,1.3435,1.4503,1470030205.5,482.3181
1.7775,1.0808,146.1667,-12.5253,0.0884,81721197,0.0300,-0.8979,1.9347,1.1763,1.3053,1399740093,417.6112
1.8159,1.0222,312.4627,-38.7275,0.0358,1083873,0.0400,0.3552,1.8809,1.0588,1.2186,1438899543,163.0486
2.0195,1.2502,240.4120,-23.6606,0.1039,50842772,0.0300,-0.2350,2.2293,1.3801,1.5183,1460784055.5,495.7221
1.7654,1.0615,158.0833,-29.9864,0.1185,72182607,0.0300,-0.2977,1.9746,1.1873,1.3245,1392003918,570.7206
2.0225,1.2427,179.1627,-50.4851,0.0850,63654681,0.0300,-0.7962,2.1944,1.3483,1.4887,1394508168,400.2774
1.4706,1.1235,215.4694,-11.6775,0.0551,53576778,0.0100,0.6682,1.5516,1.1854,1.1785,1397130543,254.1613
1.9577,1.5182,131.7289,-60.6795,0.0443,59319108,0.0100,-0.4302,2.0445,1.5855,1.5648,1390866205.5,203.0709
1.8941,1.1478,351.8088,2.6147,0.0795,72950139,0.0300,-0.6062,2.0448,1.2391,1.3771,1470595518,373.3314
1.9923,1.1388,75.6969,-24.4508,0.0942,68356108,0.0400,0.4313,2.1799,1.2460,1.4237,1385774343,446.2988
1.8938,1.2199,242.9026,-27.0558,0.0427,6179104,0.0250,0.3450,1.9747,1.2720,1.3731,1427781280.5,195.3219
1.7904,1.1331,48.4364,-5.2119,0.1894,75787566,0.0250,0.7345,2.1294,1.3477,1.4671,1475480493,952.6750
1.8159,1.0222,355.9505,-28.9983,0.0809,34383972,0.0400,0.8652,1.9628,1.1049,1.2716,1475440330.5,380.0059
2.0195,1.2502,57.4566,-11.4400,0.0445,2450398,0.0300,-0.7785,2.1093,1.3058,1.4366,1415030868,203.6482
1.6232,1.5648,34.9409,-25.9033,0.0390,80138251,0.0025,-0.8061,1.6865,1.6258,1.4414,1474912480.5,177.8599
1.9113,1.0870,1.9835,-33.0341,0.1106,69457501,0.0400,-0.1618,2.1227,1.2072,1.3827,1448330305.5,529.8510
1.7827,1.1309,236.7922,-34.0999,0.0581,7665567,0.0250,-0.1797,1.8862,1.1966,1.3012,1408023693,268.4454
1.8152,1.1454,250.8716,-19.8280,0.0163,33146007,0.0250,-0.1167,1.8448,1.1641,1.2690,1401314193,73.2461
1.7654,1.0615,25.2877,-0.8529,0.1255,80090026,0.0300,0.3950,1.9870,1.1947,1.3328,1385067280.5,607.2846
2.0225,1.2427,133.8568,-33.2648,0.1686,69553117,0.0300,0.3859,2.3636,1.4523,1.6034,1452708018,837.9514
1.6792,1.0549,264.1570,-54.6551,0.0576,9644972,0.0250,-0.4902,1.7760,1.1157,1.2189,1432666930.5,266.3938
1.8824,1.0691,219.0967,2.6859,0.1070,74641130,0.0400,-0.6473,2.0837,1.1835,1.3563,1428055330.5,511.2719
1.8941,1.1478,63.2573,-59.4309,0.1330,68091883,0.0300,-0.4609,2.1461,1.3005,1.4454,1444901305.5,646.7551
1.9923,1.1388,125.8461,-14.0427,0.2208,18241508,0.0400,0.7148,2.4322,1.3902,1.5885,1454670580.5,1130.9184
1.9985,1.1448,306.2561,-34.6865,0.0450,17974836,0.0400,-0.1442,2.0885,1.1964,1.3656,1410960618,206.3551
1.8938,1.2199,327.4898,-1.1806,0.0801,10361599,0.0250,-0.6679,2.0456,1.3177,1.4224,1437752043,376.3092
1.8159,1.0222,44.1358,-43.3579,0.1190,37552119,0.0400,-0.5850,2.0320,1.1438,1.3164,1447285068,573.2490
2.0195,1.2502,330.6229,-52.4646,0.0484,40838591,0.0300,-0.4413,2.1172,1.3107,1.4420,1433473893,222.3326
1.9113,1.0870,182.6733,-39.2034,0.1050,49860778,0.0400,-0.9450,2.1121,1.2012,1.3758,1462684518,501.3362
1.8240,1.0247,259.4631,-11.7248,0.1389,86611862,0.0400,0.4090,2.0773,1.1670,1.3444,1467783805.5,677.7110
1.6792,1.0549,66.8641,-2.8669,0.1369,67820418,0.0250,0.5272,1.9090,1.1992,1.3102,1452900393,666.8640
1.8941,1.1478,276.5899,-53.9164,0.0340,26731639,0.0300,-0.8921,1.9586,1.1869,1.3191,1408640305.5,154.6646
1.9923,1.1388,24.0152,-58.3568,0.0715,9097726,0.0400,0.4486,2.1348,1.2202,1.3942,1415625880.5,333.8425
2.0329,1.1706,192.0357,-30.8295,0.1441,16511601,0.0400,-0.1807,2.3259,1.3394,1.5250,1458567355.5,705.5633
2.0527,1.1760,203.6647,-34.4583,0.2286,53724560,0.0400,0.7051,2.5219,1.4448,1.6490,1468375443,1175.6237
1.8200,1.0245,109.9104,0.7798,0.2023,52110341,0.0400,0.7699,2.1881,1.2317,1.4175,1449864243,1025.0625
1.6106,1.2331,256.4300,1.3022,0.0581,2114385,0.0100,-0.2039,1.7042,1.3047,1.2958,1404472518,268.6821
1.8853,1.0664,57.8187,-23.6717,0.2214,70117026,0.0400,0.5871,2.3027,1.3026,1.4957,1447959393,1134.3678
1.9985,1.1448,160.0424,-20.8258,0.2325,24363476,0.0400,0.0351,2.4632,1.4110,1.6106,1450636780.5,1198.8290
1.8938,1.2199,45.7364,-39.2577,0.1265,82974895,0.0250,-0.5508,2.1333,1.3742,1.4834,1421549343,612.2288
1.7904,1.1331,303.1587,-12.4139,0.0571,50787759,0.0250,-0.2395,1.8926,1.1978,1.3040,1467605605.5,263.9811
2.0433,1.2691,315.9822,-12.6490,0.1442,11514434,0.0300,0.0607,2.3380,1.4521,1.5951,1404204205.5,706.0133
1.8111,1.1554,18.3418,-17.3655,0.1686,71034089,0.0250,-0.6023,2.1164,1.3501,1.4642,1386071005.5,837.5745
1.9555,1.1923,334.8549,-28.2732,0.1037,47072215,0.0300,0.8930,2.1584,1.3160,1.4583,1409162080.5,494.6873
1.9770,1.2077,185.7163,-37.6432,0.1702,78061606,0.0300,-0.3800,2.3135,1.4133,1.5647,1391621193,846.5332
1.7827,1.1309,350.5282,-45.3930,0.0762,37648992,0.0250,-0.2405,1.9185,1.2171,1.3234,1444495630.5,356.7285
1.8152,1.1454,164.2014,-19.8698,0.0951,53579493,0.0250,0.4535,1.9878,1.2543,1.3674,1455683080.5,450.9845
1.8240,1.0247,66.8353,-56.4528,0.1124,70033701,0.0400,-0.7619,2.0290,1.1399,1.3131,1444045743,539.3192
1.8824,1.0691,52.0311,-41.9529,0.0502,68444851,0.0400,0.9785,1.9769,1.1228,1.2868,1439280243,230.8549
1.9923,1.1388,178.7666,-32.5722,0.1172,6752580,0.0400,0.2620,2.2257,1.2722,1.4536,1431745555.5,563.7516
1.7711,1.0703,185.1165,-29.1414,0.0672,67432472,0.0300,-0.4010,1.8901,1.1422,1.2711,1426522405.5,312.6020
2.0527,1.1760,94.7655,-60.7520,0.1573,22414808,0.0400,-0.7323,2.3755,1.3610,1.5534,1386942430.5,776.0755
1.8373,1.2401,104.6919,-36.0951,0.1189,51314383,0.0200,-0.9257,2.0557,1.3875,1.4646,1386533380.5,572.5675
2.0433,1.2691,306.0757,-45.1226,0.1317,36686249,0.0300,-0.8568,2.3124,1.4362,1.5776,1412250543,639.5387
1.9555,1.1923,155.6147,-38.9832,0.0546,29042164,0.0300,0.4127,2.0623,1.2574,1.3934,1463583618,251.7443
1.6802,1.6550,82.8454,-19.5747,0.0567,37412696,0.0025,0.5899,1.7755,1.7488,1.5340,1414406493,261.9576
1.7827,1.1309,86.4276,-34.5503,0.1689,57823313,0.0250,-0.5362,2.0838,1.3219,1.4375,1426489330.5,839.3164
1.8240,1.0247,345.2653,-10.8870,0.2291,58034844,0.0400,-0.9000,2.2419,1.2594,1.4509,1475484205.5,1178.9781
1.8824,1.0691,65.8029,-29.1074,0.0349,50371041,0.0400,0.2008,1.9481,1.1065,1.2681,1454303380.5,158.7359
1.9923,1.1388,10.7336,-32.9967,0.0969,263546,0.0400,0.8111,2.1852,1.2491,1.4272,1442869893,459.8798
1.6218,1.0158,338.9189,-48.8096,0.0608,81926908,0.0250,-0.0600,1.7205,1.0776,1.1789,1407089155.5,281.9138
1.9724,1.2629,47.4046,-38.9417,0.1873,86480527,0.0250,-0.9060,2.3419,1.4995,1.6234,1411967718,941.2146
1.7711,1.0703,79.1671,-23.9452,0.0487,60467468,0.0300,0.8783,1.8574,1.1224,1.2491,1476714055.5,223.8759
1.4109,1.3614,188.4007,-3.1933,0.0564,1559539,0.0050,0.8633,1.4905,1.4382,1.2745,1453042818,260.5169
2.0527,1.1760,23.1630,-47.3413,0.1254,19092780,0.0400,-0.7231,2.3100,1.3235,1.5105,1409074668,606.4332
1.8200,1.0245,66.2375,-13.2943,0.1811,38804419,0.0400,0.9056,2.1496,1.2100,1.3926,1418983668,906.5878
1.8938,1.2199,101.5953,-28.4748,0.2021,88618437,0.0250,0.3345,2.2766,1.4665,1.5830,1426632093,1024.2839
1.8159,1.0222,72.1277,-18.0716,0.1409,64422616,0.0400,-0.7167,2.0717,1.1662,1.3421,1474995505.5,688.0669
2.0465,1.1838,157.0845,-24.6268,0.1389,31668337,0.0400,-0.7757,2.3307,1.3482,1.5318,1391883430.5,677.4482
1.6220,1.0690,75.8610,-43.0844,0.0989,46330723,0.0200,-0.8287,1.7824,1.1747,1.2543,1415367693,470.2262
2.0195,1.2502,231.0488,0.9237,0.0333,57745476,0.0300,-0.2070,2.0868,1.2919,1.4212,1467398043,151.4226
